Artist ID,Name,Nationality,Gender,Birth Year,Death Year,wikidata_id,match_status,source
5659,Stevens,Nationality unknown,,,,,,
5660,Norman Stevens,British,Male,,,,,
5661,Rex A. Stevens,American,Male,,,,,
5669,Mark Stock,American,Male,1951.0,,,,
5670,Stockmarr,Finnish,,,,,,
5673,Walter Stöhrer,German,Male,1937.0,,,,
5677,Jim Stone,American,Male,1947.0,,,,
5678,Marly Stone,American,Female,1944.0,,,,
5679,David Storey,American,Male,1948.0,,,,
5682,Lou Stoumen,American,Male,1917.0,,,,
5684,John Stram,American,Male,1939.0,,,,
5686,Frank D. Stratton,American,Male,,,,,
5691,Max Arthur Stremel,German,Male,,,,,
5694,Gerda Strömberg,Swedish,Female,,1960.0,,,
5695,James Strombotne,American,Male,1934.0,,,,
5696,Jonathan W. Strong,American,Male,,,,,
5697,F. Strothmann,American,,,,,,
5698,Hermann Struck,German,Male,,,,,
5701,Ian Stuart,Irish,Male,1926.0,,,,
5702,Michelle Stuart,American,Female,1938.0,,,,
5703,A. Stuart-Hill,British,,,,,,
5706,Studio,British,,,,,,
5707,Studio Opi,Italian,,1955.0,,,,
5708,Studio Tg,Italian,,,,,,
5711,Jock Sturges,American,Male,1947.0,,,,
5714,Harry Suchland,German,Male,1925.0,,,,
5716,Richard Tum Suden,American,Male,1937.0,,,,
5717,Jean-Pierre Sudre,French,Male,1921.0,,,,
5721,Hiroshi Sugimoto,Japanese,Male,1948.0,,,,
5726,Donald Sultan,American,Male,1951.0,,,,
5728,Martin Sumers,American,Male,1922.0,,,,
5729,Carol Summers,American,Male,1925.0,,,,
5731,H. Y. Sümmons,American,,,,,,
5732,Britt-Louise Sundell,Swedish,Female,1928.0,,,,
5738,Hugo Suter,Swiss,Male,1943.0,,,,
5741,William B. Suttle,American,Male,,,,,
5742,William Stephen Sutton,American,Male,1956.0,,,,
5743,Mark di Suvero,American,Male,1933.0,,,,
5745,Mutsumi Suzuki,Japanese,Male,1942.0,,,,
5746,Yoshio Suzuki,Japanese,Male,,,,,
5747,Max Walter Svanberg,Swedish,Male,1912.0,,,,
5748,Peter Svannäs,Swedish,Male,,,,,
5750,George A. Swanson,American,Male,1908.0,,,,
5753,Waldemar Swierzy,Polish,Male,1931.0,,,,
5759,Joseph Szabo,American,Male,1944.0,,,,
5760,Steve Szabo,American,Male,1940.0,,,,
5761,Sam Szafran,French,Male,1934.0,,,,
5762,Karen Szekessy,German,Female,1939.0,,,,
5764,István Szony,Hungarian,,,,,,
5765,Tomasz Szulecki,Polish,Male,1953.0,,,,
5766,Fernando Szyszlo,Peruvian,Male,1925.0,,,,
5771,Jun Tabohashi,Japanese,Male,1931.0,,,,
5772,Yudio Tabuchi,Japanese,Male,,,,,
5775,Kenji Tadamoto,Japanese,Male,1926.0,,,,
5776,Tadasky (Tadasuke Kuwayama),Japanese,Male,1935.0,,,,
5778,Walter Tafelmaier,German,Male,1935.0,,,,
5779,Tägtström,Swedish,,,,,,
5782,Takahama Kazuhide,Japanese,Male,1930.0,,,,
5787,Takeshi Imaji,Japanese,Male,1913.0,,,,
5789,Takis,French,Male,1925.0,,,,
5796,Olli Aninbaum,Finnish,,,,,,
5798,Shisui Tanahashi,Japanese,Male,,,,,
5801,Tokutaro Tanaka,Japanese,Male,1909.0,,,,
5805,Richard Taninbaum,American,Male,1952.0,,,,
5807,Mark Tansey,American,Male,1949.0,,,,
5808,Jorge Tapia,Argentine,Male,1940.0,,,,
5810,Leopoldo Tartarini,Italian,Male,1932.0,,,,
5812,Taupin,French,,,,,,
5819,Terrance Nelson Taylor,American,Male,1937.0,,,,
5822,J. A. Boiffard Tchimoukow,French,,,,,,
5823,Jerzy Tchorzewski,Nationality unknown,Male,1928.0,,,,
5827,Hervé Télémaque,Haitian,Male,1937.0,,,,
5829,Eugenio Tellez,Chilean,Male,1939.0,,,,
5830,Franco Teodoro,Italian,Male,1939.0,,,,
5831,Georgiy Teptsov,Russian,Male,,,,,
5833,Teratani Keijiro,Japanese,Male,,,,,
5834,Eduardo Terrazas,Mexican,Male,1936.0,,,,
5836,Edmund Teske,American,Male,1911.0,,,,
5837,Peter Teubner,American,Male,,,,,
5839,Nahum Tevet,Israeli,Male,1946.0,,,,
5843,Bob Thall,American,Male,1948.0,,,,
5847,Pär G. Thelander,Swedish,Male,1936.0,,,,
5848,Francois Thépot,French,Male,1925.0,,,,
5849,Wayne Thiebaud,American,Male,1920.0,,,,
5850,E. Thiebault,French,Male,,,,,
5851,Monsieur Thiebault,French,Male,,,,,
5857,Thompson,British,,,,,,
5860,Jerry L. Thompson,American,Male,1945.0,,,,
5862,William Thompson,American,Male,1919.0,,,,
5865,"Gebrüder Thonet, company design",Austrian,,1853.0,,,,
5868,Leslie Thornton,American,Female,1951.0,,,,
5870,Kn Thurlbeck,American,Male,1947.0,,,,
5871,Øistein Thurman,Norwegian,Male,,,,,
5873,George A. Tice,American,Male,1938.0,,,,
5875,Rolf Tietgens,Nationality unknown,Male,,,,,
5878,William Tillyer,British,Male,,,,,
5879,Joe Tilson,British,Male,1928.0,,,,
5880,Elizabeth Timberman,American,Female,1908.0,,,,
5883,Bruce Tippett,British,Male,1933.0,,,,
5886,Zdravko Tisljar,Yugoslav,,1938.0,,,,
5887,Gérard Titus-Carmel,French,Male,1942.0,,,,
5888,Hap Tivey,American,Male,1947.0,,,,
5890,Masatoshi Toda,Japanese,Male,1948.0,,,,
5892,Francisco Toledo,Mexican,Male,1940.0,,,,
5893,Hans Tollin,Swedish,Male,1947.0,,,,
5899,Tontsere,Spanish,,,,,,
5903,Mario Toral,Chilean,Male,1934.0,,,,
5908,Endre Tót,Hungarian,Male,1937.0,,,,
5909,Carl Toth,American,Male,1947.0,,,,
5911,William N. Touzani,Moroccan,Male,1954.0,,,,
5912,Harold Tovish,American,Male,1921.0,,,,
5915,Townsend,Nationality unknown,,,,,,
5917,Tomonori Toyofuku,Japanese,Male,1925.0,,,,
5918,Karl Trabert,German,Male,,1968.0,,,
5920,Trace And Warner,American,,,,,,
5921,Neil Trager,American,Male,1947.0,,,,
5922,Philip Trager,American,Male,1935.0,,,,
5923,Michael Train,American,Male,,,,,
5924,Walter G. Treadwell,American,Male,,,,,
5925,Steven Trefonides,American,Male,1926.0,,,,
5926,Marc Treib,American,Male,1943.0,,,,
5929,Otto Treumann,Dutch,Male,1919.0,,,,
5930,Julien Trevelyan,British,Male,,,,,
5933,Rosemarie Trockel,German,Female,1952.0,,,,
5934,Rudi Tröger,German,Male,1929.0,,,,
5935,Heinz Trökes,German,Male,,,,,
5936,Henri Tronquoy,French,Male,,,,,
5939,David Trowbridge,American,Male,1945.0,,,,
5940,Niklaus Troxler,Swiss,Male,1947.0,,,,
5941,Knut Troysaa,Norwegian,Male,,,,,
5943,David True,American,Male,1942.0,,,,
5949,Donna Tryon,Nationality unknown,Female,,,,,
5950,George Tscherny,American,Male,1924.0,,,,
5952,Augustin Tschinkel,Czech,Male,1905.0,,,,
5953,Oswald Tschirtner,Austrian,Male,1920.0,,,,
5955,Tokiyoshi Tsubouchi,Japanese,Male,1946.0,,,,
5956,Hiromi Tsuchida,Japanese,Male,1939.0,,,,
5957,Hajime Tsuchisaki,Japanese,Male,,,,,
5959,Akihiko Tsukamoto,Japanese,Male,1952.0,,,,
5961,Nicolas Tucker,British,Male,1948.0,,,,
5962,Toba Tucker,American,Female,1935.0,,,,
5963,William Tucker,American,Male,1935.0,,,,
5967,Thomas Tulis,American,Male,1961.0,,,,
5968,Igael Tumarkin,Israeli,Male,1933.0,,,,
5972,Giulio Turcato,Italian,Male,1912.0,,,,
5976,Roberto Turnbull Buenrostro,Mexican,Male,1959.0,,,,
5977,Turner,Nationality unknown,,,,,,
5978,Alwyn Scott Turner,American,Male,1936.0,,,,
5979,Alan Turner,American,Male,1943.0,,,,
5981,James Turrell,American,Male,1943.0,,,,
5982,Anne Turyn,American,Female,1954.0,,,,
5983,Richard Tuttle,American,Male,1941.0,,,,
5985,Guenter Tuzina,German,Male,1951.0,,,,
5986,Vilhelm Tveteraas,Norwegian,Male,,,,,
5990,Alexei Alexandrovich Tyapushkin,Russian,Male,1919.0,,,,
5992,Richard Tyler,American,Male,,,,,
5993,Nikolai Andreevich Tyrsa,Russian,Male,,,,,
5998,Ansei Uchima,American,Male,1921.0,,,,
5999,Günther Uecker,German,Male,1930.0,,,,
6001,Jerry Uelsmann,American,Male,1934.0,,,,
6003,Ulla af Ugglas,Swedish,Female,1916.0,,,,
6005,Timm Ulrichs,German,Male,1940.0,,,,
6009,G. F. Underwood,American,,,,,,
6011,Unknown Designer,Nationality unknown,,,,,,
6013,Unknown Designer,French,,,,,,
6014,Unknown Designer,German,,,,,,
6015,Unknown Designer,Dutch,,,,,,
6016,Unknown Designer,Italian,,,,,,
6017,Unknown Designer,Mexican,,,,,,
6018,Unknown Designer,Swedish,,,,,,
6019,Unknown Designer,Swiss,,,,,,
6020,Unknown Designer,British,,,,,,
6021,Unknown Designer,American,,,,,,
6024,Unkn Graph Art/des - British,British,,,,,,
6025,Unkn Graph Art/des - Russian,Russian,,,,,,
6026,Unknown Artist,Nationality unknown,,,,,,
6030,Unknown Artist,American,,,,,,
6031,Unknown sculptor,,,,,,,
6035,José Urbach,American,Male,1940.0,,,,
6039,Graziella Urbinati,Italian,Female,1927.0,,,,
6040,Tony Urquhart,Canadian,Male,1934.0,,,,
6043,Kenji Ushiku,Japanese,Male,1922.0,,,,
6044,Kaworu Usui,Japanese,Male,,,,,
6045,Ilya Utkin,Russian,Male,,,,,
6047,Burk Uzzle,American,Male,1938.0,,,,
6051,Roger Vail,American,Male,1945.0,,,,
6052,Aida Vaisman,Argentine,Female,,1940.0,,,
6053,Meyer Vaisman,American,Male,1960.0,,,,
6054,Boris Vako,Russian,Male,,,,,
6059,Walter Valentini,Italian,Male,1928.0,,,,
6060,James Valkus,American,Male,,,,,
6061,Vallauris,French,,,,,,
6066,Philip Van Aver,American,Male,1939.0,,,,
6067,Richard Van Buren,American,Male,1937.0,,,,
6069,Roland van den Berghe,Dutch,Male,1943.0,,,,
6071,Piet van der Have,Dutch,Male,,,,,
6073,Frans van der Steen,Dutch,Male,,,,,
6081,Jan L. A. van Goethem,Dutch,Male,1929.0,,,,
6083,Diederick Van Kleef,Dutch,Male,1954.0,,,,
6086,J. E. van Lint,Dutch,,,,,,
6093,Yarom Vardimon,Israeli,Male,1941.0,,,,
6094,Luis Vargas,Nationality unknown,Male,,,,,
6098,Various Artists,Danish,,,,,,
6099,Various Artists,French,,,,,,
6101,Various Artists,Haitian,,,,,,
6102,Various Artists,Italian,,,,,,
6103,Various Artists,Mexican,,,,,,
6104,Various Artists,Nationality unknown,,,,,,
6105,Various Artists,American,,,,,,
6106,Various Artists,Russian,,,,,,
6107,Various Artists,Various,,,,,,
6110,Sigurd Vasegaard,Danish,Male,,,,,
6112,Mohsen Vaziri-Moqaddam,Iranian,Male,1924.0,,,,
6114,Keith Vaughan,British,Male,,,,,
6115,Ben Vautier,French,Male,1935.0,,,,
6118,Alexander Semenovitch Vedernikov,Russian,Male,,,,,
6121,Harriet M. Veissi,Nationality unknown,Female,,,,,
6123,Jukka Veistola,Finnish,Male,1946.0,,,,
6125,Vladimir Velickovic,Yugoslav,Male,1935.0,,,,
6126,Ruth Velissaratos,American,Female,1887.0,,,,
6127,Bernar Venet,French,Male,1941.0,,,,
6128,Michael Venezia,American,Male,1935.0,,,,
6130,Venna,Italian,,,,,,
6131,Anita Ventura,American,Female,,,,,
6132,Robert Venturi,American,Male,1925.0,,,,
6134,JoAnn Verburg,American,Female,1950.0,,,,
6138,Kurt Versen,American,Male,1901.0,,,,
6141,Michael Vessa,American,Male,1948.0,,,,
6143,Heinz Veuhoff,German,Male,1933.0,,,,
6144,Ivan (Vial Williams) Vial,Chilean,Male,1928.0,,,,
6145,Claude Viallat,French,Male,1936.0,,,,
6151,Constance Brenner Vieira Da Cunha,American,Female,1943.0,,,,
6153,Jean-Pierre Vielfaure,French,Male,1930.0,,,,
6158,Miguel Vilá,Spanish,Male,,,,,
6159,Juan Vila Vilacasas,Spanish,Male,1920.0,,,,
6160,Javier Vilato,Spanish,Male,,,,,
6161,Eduardo Vilches,Chilean,Male,1932.0,,,,
6163,Jacques Villeglé,French,Male,1926.0,,,,
6166,Victor Semenovich Vilner,Russian,Male,,,,,
6167,René Vincent,Haitian,Male,1911.0,,,,
6171,Carel Visser,Dutch,Male,1928.0,,,,
6172,Carmel E. Vitullo,American,Female,,,,,
6178,Lucien Vlerick,Belgian,Male,1921.0,,,,
6190,Jan Voss,German,Male,1936.0,,,,
6192,Andrei Voznesensky,Russian,Male,1933.0,,,,
6195,Lazar Vujaklija,Yugoslav,Male,,,,,
6197,Jean Vylen,Nationality unknown,Male,,,,,
6202,M. Waddell,American,,,,,,
6203,Theodore Waddell,American,Male,1928.0,,,,
6204,Douglas Wadden,American,Male,,,,,
6206,Len Waernberg,Swedish,,1926.0,,,,
6209,John F. Waggaman,American,Male,1923.0,,,,
6212,Wagula,Yugoslav,,,,,,
6213,Marcelle Wahl,Nationality unknown,Female,,,,,
6214,Diane Wakaski,Nationality unknown,Female,,,,,
6215,Aijiro Wakita,Japanese,Male,1942.0,,,,
6216,Robert Walch,American,Male,,,,,
6218,Paul Waldman,American,Male,1936.0,,,,
6219,Butch Walker,American,Male,1941.0,,,,
6220,John Walker,British,Male,1939.0,,,,
6221,Sandy Walker,American,Female,1942.0,,,,
6224,August Walla,Austrian,Male,1936.0,,,,
6226,John Wallace,Canadian,Male,,,,,
6231,William Walmsley,American,Male,1923.0,,,,
6236,Eugene Walters,American,Male,1942.0,,,,
6237,Jo Ann Walters,American,Female,1952.0,,,,
6238,Gene Walther,Swiss,Male,,,,,
6240,Nicolaas (Sophie Warburg) Warb,Dutch,Female,1906.0,,,,
6241,Jim Ward,American,Male,,,,,
6243,Frederick Wardy,American,Male,1937.0,,,,
6250,Marian Warzecha,Polish,Female,1930.0,,,,
6252,Wasserman,Swiss,,,,,,
6253,Yukichi Watabe,Japanese,Male,,,,,
6254,Ryo Watanabe,Japanese,Male,1936.0,,,,
6256,Yoshio Watanabe,Japanese,Male,1907.0,,,,
6257,Neil S. Waterman,American,Male,,,,,
6258,E. K. Waters,American,,,,,,
6262,Gilbert A. Watrous,American,Male,1919.0,,,,
6264,Brian J. Watson,British,Male,1949.0,,,,
6265,F. Marriott Watson,British,,,,,,
6266,S. Watson,British,,,,,,
6268,Henning Watterston,American,Male,,,,,
6273,Franklin Webber,American,Male,,,,,
6279,William Frederick Weege III,American,Male,1935.0,,,,
6281,William Wegman,American,Male,1943.0,,,,
6283,Weigl-Waltl,German,,,,,,
6288,Lawrence Weiner,American,Male,1942.0,,,,
6289,Wolfgang Weingart,Swiss,Male,1941.0,,,,
6291,Joyce Weinstein,American,Female,1931.0,,,,
6292,John Spence Weir,American,Male,1930.0,,,,
6293,Weisgerber,Austrian,,,,,,
6295,John Joseph Weiss,American,Male,1941.0,,,,
6296,Sabine Weiss,Swiss,Female,1924.0,,,,
6297,Weissauer,Nationality unknown,,,,,,
6298,Ernest Weissman,Nationality unknown,Male,,,,,
6299,Susan Weitzman,American,Female,,,,,
6302,Stanislaw Wejman,Polish,Male,1944.0,,,,
6303,Roger Welch,American,Male,1929.0,,,,
6307,Lynton Wells,American,Male,1940.0,,,,
6311,Jane Wenger,American,Female,1944.0,,,,
6312,Wilhelm Wenk,German,Male,,,,,
6313,F. H. Wenzel,Nationality unknown,,,,,,
6316,John Wesley,American,Male,1928.0,,,,
6317,"Henry Wessel, Jr.",American,Male,1942.0,,,,
6326,Terence Westmacott,Nationality unknown,Male,,,,,
6331,Bengt Westrell,Swedish,,1927.0,,,,
6332,Stefan Wewerka,German,Male,1928.0,,,,
6333,Dennis Wheeler,American,Male,1935.0,,,,
6341,Linda White,American,Female,1945.0,,,,
6343,Neal White,American,Male,1947.0,,,,
6344,Stephen White,American,Male,1948.0,,,,
6348,Forbes Johnstone Whiteside,American,Male,1918.0,,,,
6350,Robert Whitman,American,Male,1935.0,,,,
6351,Jack Whitten,American,Male,1939.0,,,,
6352,Jan Wichers,German,Male,1944.0,,,,
6355,Hannah Weiner,Nationality unknown,Female,,,,,
6356,Metall-Arbeit Wiener Werkstätte,Austrian,,,,,,
6357,Anne Wienholt,Austrian,Female,,,,,
6359,Don Wight,American,Male,1924.0,,,,
6364,David Wilcox,American,Male,,,,,
6365,Gerald Wilde,British,Male,,,,,
6370,William T. Wiley,American,Male,1937.0,,,,
6373,John Willenbecher,American,Male,1936.0,,,,
6376,Daniel S. Williams,American,Male,1942.0,,,,
6381,Mason Williams,American,Male,1938.0,,,,
6382,William T. Williams,American,Male,1942.0,,,,
6384,Thornton Willis,American,Male,1936.0,,,,
6385,Manfred Willmann,Austrian,Male,1952.0,,,,
6389,Michael Wilson,American,Male,1947.0,,,,
6390,Robert Wilson,American,Male,1941.0,,,,
6393,David Wing,American,Male,1947.0,,,,
6395,Princess Winifred,Nationality unknown,Female,,,,,
6396,Trevor Winkfield,British,Male,1944.0,,,,
6397,Gerd Winner,German,Male,1936.0,,,,
6398,Geoff Winningham,American,Male,1943.0,,,,
6400,Neil Winokur,American,Male,1945.0,,,,
6402,Jackie Winsor,American,Female,1941.0,,,,
6403,Thomas W. Winstead,American,Male,1918.0,,,,
6407,Robin Winters,American,Male,1950.0,,,,
6408,Terry Winters,American,Male,1949.0,,,,
6410,Kurt Wirth,Swiss,Male,1917.0,,,,
6411,Marc Wise,American,Male,1964.0,,,,
6412,Francis Wishart,British,Male,1951.0,,,,
6415,Adrian Wiszniewski,British,Male,1958.0,,,,
6416,Joan Witek,American,Female,1943.0,,,,
6417,Joel Peter Witkin,American,Male,1939.0,,,,
6418,Rainer Wittenborn,German,Male,1941.0,,,,
6420,Johann Loetz,Austrian,Male,,,,,
6424,Stanislav Wojtowicz,Polish,Male,,,,,
6427,Arne Wolf,American,Male,1929.0,,,,
6428,Sylvia Wolf,American,Female,1957.0,,,,
6429,Grete Wolf-Krakauer,Nationality unknown,Female,,,,,
6430,Wolfsberg,German,,,,,,
6431,Jeffrey Wolin,American,Male,1951.0,,,,
6436,Art Wood,American,Male,1918.0,,,,
6437,Brian Wood,Canadian,Male,1948.0,,,,
6438,Esther Wood,American,Female,1921.0,,,,
6440,Gross Wood,American,Male,1919.0,,,,
6441,J. Trevor Wood,British,Male,1930.0,,,,
6443,D. B. Woodbury,American,Male,,1866.0,,,
6445,George Woodman,American,Male,1932.0,,,,
6446,Bill Woodrow,British,Male,1948.0,,,,
6448,Christopher Wool,American,Male,1955.0,,,,
6453,Troels Wörsel,Danish,Male,1950.0,,,,
6461,Andrzej J. Wroblewski,Polish,Male,1934.0,,,,
6465,James Wyeth,American,Male,1946.0,,,,
6466,Mary Wykeham,British,Female,,,,,
6467,Lance Wyman,American,Male,1937.0,,,,
6469,Milton Wynne,American,Male,,,,,
6471,Llewellyn Xavier,British,Female,1942.0,,,,
6474,Desiderio Hernández Xochitiozín,Mexican,Male,,,,,
6475,Xomob(?),Russian,,,,,,
6480,Takao Yamada,Japanese,Male,1938.0,,,,
6482,Harumi Yamaguchi,Japanese,Female,1941.0,,,,
6486,Yoji Yamamoto,Japanese,Male,1943.0,,,,
6487,Ryuichi Yamashiro,Japanese,Male,1920.0,,,,
6488,Tad Yamashiro,American,Male,1930.0,,,,
6489,Hiroshi Yamazaki,Japanese,Male,,,,,
6491,John Yang,American,Male,1933.0,,,,
6492,Ken Yanome,Japanese,Male,,,,,
6493,Chuji Yao,Japanese,Male,,,,,
6494,Chuji Yasui,Japanese,Male,,,,,
6496,Yayanagi Tsuyoshi,Japanese,Male,1933.0,,,,
6497,Manoucher Yektai,American,Male,1921.0,,,,
6499,George Ygfors,Swedish,Male,1926.0,,,,
6502,Tadanori Yokoo,Japanese,Male,1936.0,,,,
6503,Yoo Kang Yl,Korean,,,,,,
6504,Yoshi,Japanese,Male,,,,,
6505,Chizuko Yoshida,Japanese,Female,,,,,
6506,Hodaka Yoshida,Japanese,Female,,,,,
6507,Katsuro Yoshida,Japanese,Male,,,,,
6509,Toshi Yoshida,Japanese,Male,,,,,
6510,Yoshio Yoshida,Japanese,Male,,,,,
6513,Naoki Yoshimoto,Japanese,Male,1940.0,,,,
6514,Masunobu Yoshimura,Japanese,Male,1932.0,,,,
6515,Senzo Yoshioka,Japanese,Male,,,,,
6517,Alfred Young,Nationality unknown,Male,,,,,
6519,Ellsworth Young,American,Male,,,,,
6520,La Monte Young,American,Male,1935.0,,,,
6521,Michael Young,American,Male,1952.0,,,,
6522,Peter Young,American,Male,1940.0,,,,
6523,Thomas Young,American,Male,1924.0,,,,
6524,Jack Youngerman,American,Male,1926.0,,,,
6525,Mario Yrisarry,American,Male,1934.0,,,,
6528,Teresa Zabala,American,Female,1938.0,,,,
6529,Melvin Zabarsky,American,Male,1932.0,,,,
6531,Julio Augusto Zachrisson,Panamanian,Male,1930.0,,,,
6534,Stanislaw Zagorski,Polish,Male,1933.0,,,,
6536,Jack Zajac,American,Male,1929.0,,,,
6543,Michael S. Zane,American,Male,1948.0,,,,
6547,Bronislaw Zapolski,American,Male,1917.0,,,,
6549,Zarina,American,Female,1937.0,,,,
6550,Georges de Zayas,Mexican,Male,,,,,
6551,Marian Zazeela,American,Female,1936.0,,,,
6553,Bruno Zehnder,Swiss,Male,1945.0,,,,
6554,Walter Zehringer,German,Male,1940.0,,,,
6557,Daniel Zelaya,Argentine,Male,,,,,
6558,Bronislaw Zelek,Polish,Male,1935.0,,,,
6560,Charles Hossein Zenderoudi,Iranian,Male,1937.0,,,,
6562,Morris Zerner,Austrian,Male,,,,,
6565,J. Thomas Zetterstrom,American,Male,1945.0,,,,
6566,Laura Ziegler,American,Female,1927.0,,,,
6567,Lolita Zikmane,Russian,Female,,,,,
6569,George Zimbel,Canadian,Male,1929.0,,,,
6570,Murray Zimiles,American,Male,1941.0,,,,
6572,Tom Zimmermann,German,Male,1925.0,,,,
6573,Jacques Zimmerman,Belgian,Male,1929.0,,,,
6576,Alfred Karl Zlevor,Austrian,Male,1942.0,,,,
6578,Nicos Zographos,American,Male,1931.0,,,,
6583,Gilberto Zorio,Italian,Male,1944.0,,,,
6584,Anders Zorn,Swedish,Male,,,,,
6585,Marco Zotta,Italian,Male,1945.0,,,,
6588,Joe Zucker,American,Male,1941.0,,,,
6590,Zush (Alberto Porta),Spanish,Male,1946.0,,,,
6593,Toots Zynsky,American,Female,1951.0,,,,
6594,Werner Zyrd,German,,,,,,
6595,Jack Barth,American,Male,1949.0,,,,
6596,Eric Erickson,American,Male,1953.0,,,,
6597,Donald C. Fritz,American,Male,1950.0,,,,
6599,Sean Kalish,American,Male,1981.0,,,,
6600,Berndt Kerkin,German,Male,1951.0,,,,
6601,Joseph Norman,American,Male,1957.0,,,,
6602,Lorna Simpson,American,Female,1960.0,,,,
6603,Jan Vercruysse,Belgian,Male,1948.0,,,,
6606,Susi Berger,Swiss,Female,1937.0,,,,
6608,Robin Chu,British,,1951.0,,,,
6609,Jack Daly,American,Male,1957.0,,,,
6610,Christopher Loew,American,Male,1963.0,,,,
6611,Jim Gentes,American,Male,1957.0,,,,
6612,Sam Lucente,American,Male,1958.0,,,,
6614,William L. Tolan,American,Male,1963.0,,,,
6616,Lois Conner,American,Female,1951.0,,,,
6617,Ulrich Rückriem,German,Male,1938.0,,,,
6618,Robert Andrew Parker,American,Male,1927.0,,,,
6619,Tone Vigeland,Norwegian,Female,1938.0,,,,
6621,John Armleder,Swiss,Male,1948.0,,,,
6622,Jeff Koons,American,Male,1955.0,,,,
6626,Michael Corris,American,Male,1949.0,,,,
6628,Margo Humphrey,American,Female,1942.0,,,,
6629,Hermann Pitz,German,Male,1956.0,,,,
6632,Glenn Goldberg,American,Male,1953.0,,,,
6633,Ilya Kabakov,American,Male,1933.0,,,,
6634,Mimi Smith,American,Female,1942.0,,,,
6635,Jac Leirner,Brazilian,Female,1961.0,,,,
6638,Victor Burgin,British,Male,1941.0,,,,
6639,Julio Larraz,American,Male,1944.0,,,,
6640,Jane Hammond,American,Female,1950.0,,,,
6642,Art Spiegelman,American,Male,1948.0,,,,
6644,Roberto Barni,Italian,Male,1939.0,,,,
6646,Vincente Rojo,Spanish,Male,1932.0,,,,
6650,Paolo Favi,Italian,Male,1935.0,,,,
6651,Fabrizio Gori,Italian,Male,1940.0,,,,
6652,Emilio Malenotti,Italian,Male,1913.0,,,,
6653,Liberia Pini,Italian,,1929.0,,,,
6654,Philip Taaffe,American,Male,1955.0,,,,
6655,Sophie Calle,French,Female,1953.0,,,,
6656,Joy Jacobs,American,Female,1932.0,,,,
6666,Maurice Eliot,Nationality unknown,Male,,,,,
6669,P. Jouve,Nationality unknown,,,,,,
6671,Annette Messager,French,Female,1943.0,,,,
6673,L. Simon,Nationality unknown,,,,,,
6674,Camille Bellanger,Nationality unknown,Female,,,,,
6675,A. Laurens,Nationality unknown,,,,,,
6677,A. Lepère,Nationality unknown,,,,,,
6678,E. A. Artigue,Nationality unknown,,,,,,
6680,Hans Christiansen,Nationality unknown,Male,,,,,
6681,Robert Engels,Nationality unknown,Male,,,,,
6682,Jeanne Jacquemin,Nationality unknown,Female,,,,,
6683,Ernest Laurent,Nationality unknown,Male,,,,,
6685,Gaston Bussière,Nationality unknown,Male,,,,,
6687,Roedel,Nationality unknown,,,,,,
6688,J. G. Besson,French,Male,1868.0,,,,
6689,A. Giraldon,Nationality unknown,,,,,,
6690,Henri Le Sidaner,Nationality unknown,Male,,,,,
6691,Maximilienne Guyon,Nationality unknown,Male,,,,,
6692,Henri Martin,French,Male,,,,,
6693,Fernand Piet,Nationality unknown,Male,,,,,
6695,A. Ibels,Nationality unknown,,,,,,
6696,Paul Leroy,Nationality unknown,Male,,,,,
6698,Ch Huard,Nationality unknown,,,,,,
